transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
112417,30/05/2023,9:40:37,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
112418,30/05/2023,9:40:46,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
112419,30/05/2023,9:40:49,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112420,30/05/2023,9:41:20,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
112421,30/05/2023,9:42:36,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
112422,30/05/2023,9:42:38,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
112423,30/05/2023,9:42:41,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
112424,30/05/2023,9:42:44,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
112425,30/05/2023,9:43:36,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
112426,30/05/2023,9:43:36,1,5,Lower Manhattan,11,8.95,Loose Tea,Herbal tea,Lemon Grass
112427,30/05/2023,9:44:23,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
112428,30/05/2023,9:44:46,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
112429,30/05/2023,9:44:57,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
112430,30/05/2023,9:44:57,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
112431,30/05/2023,9:44:57,1,8,Hell's Kitchen,1,18,Coffee beans,Organic Beans,Brazilian - Organic
112432,30/05/2023,9:45:23,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
112433,30/05/2023,9:45:36,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
112434,30/05/2023,9:45:36,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
112435,30/05/2023,9:46:25,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
112436,30/05/2023,9:46:25,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug
112437,30/05/2023,9:46:26,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112438,30/05/2023,9:46:33,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
112439,30/05/2023,9:47:00,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
112440,30/05/2023,9:47:43,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
112441,30/05/2023,9:48:23,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
112442,30/05/2023,9:48:23,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
112443,30/05/2023,9:48:23,1,5,Lower Manhattan,8,45,Coffee beans,Premium Beans,Civet Cat
112444,30/05/2023,9:48:25,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
112445,30/05/2023,9:49:19,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
112446,30/05/2023,9:49:32,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112447,30/05/2023,9:51:04,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
112448,30/05/2023,9:51:05,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
112449,30/05/2023,9:51:05,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug
112450,30/05/2023,9:51:06,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
112451,30/05/2023,9:51:06,1,8,Hell's Kitchen,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown
112452,30/05/2023,9:51:20,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
112453,30/05/2023,9:52:25,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
112454,30/05/2023,9:53:10,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
112455,30/05/2023,9:55:01,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112456,30/05/2023,9:55:04,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
112457,30/05/2023,9:55:04,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
112458,30/05/2023,9:55:40,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
112459,30/05/2023,9:55:50,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
112460,30/05/2023,9:55:50,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
112461,30/05/2023,9:56:25,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
112462,30/05/2023,9:56:25,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
112463,30/05/2023,9:56:27,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
112464,30/05/2023,9:56:34,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
112465,30/05/2023,9:56:34,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
112466,30/05/2023,9:56:34,1,8,Hell's Kitchen,12,8.95,Loose Tea,Herbal tea,Peppermint
112467,30/05/2023,9:57:01,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112468,30/05/2023,9:57:14,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
112469,30/05/2023,9:57:19,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112470,30/05/2023,9:57:25,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
112471,30/05/2023,9:58:16,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
112472,30/05/2023,9:58:23,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
112473,30/05/2023,9:58:26,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112474,30/05/2023,9:58:46,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
112475,30/05/2023,9:59:01,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
112476,30/05/2023,9:59:19,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
112477,30/05/2023,9:59:20,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
112478,30/05/2023,9:59:28,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
112479,30/05/2023,9:59:28,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
112480,30/05/2023,10:00:02,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
112481,30/05/2023,10:00:02,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
112482,30/05/2023,10:00:04,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
112483,30/05/2023,10:00:37,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
112484,30/05/2023,10:00:59,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
112485,30/05/2023,10:01:05,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
112486,30/05/2023,10:03:00,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
112487,30/05/2023,10:03:00,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
112488,30/05/2023,10:03:19,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
112489,30/05/2023,10:03:33,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
112490,30/05/2023,10:04:08,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
112491,30/05/2023,10:04:24,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
112492,30/05/2023,10:04:42,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
112493,30/05/2023,10:07:18,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
112494,30/05/2023,10:07:25,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
112495,30/05/2023,10:07:44,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
112496,30/05/2023,10:07:52,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
112497,30/05/2023,10:08:52,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
112498,30/05/2023,10:09:33,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
112499,30/05/2023,10:10:56,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
112500,30/05/2023,10:11:14,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
112501,30/05/2023,10:11:14,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
112502,30/05/2023,10:11:36,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
112503,30/05/2023,10:13:34,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112504,30/05/2023,10:13:37,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112505,30/05/2023,10:13:37,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
112506,30/05/2023,10:14:19,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
112507,30/05/2023,10:14:19,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
112508,30/05/2023,10:14:19,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
112509,30/05/2023,10:15:21,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
112510,30/05/2023,10:15:21,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
112511,30/05/2023,10:15:21,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
112512,30/05/2023,10:16:41,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
112513,30/05/2023,10:17:54,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
112514,30/05/2023,10:17:54,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
112515,30/05/2023,10:18:05,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
112516,30/05/2023,10:18:57,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112517,30/05/2023,10:19:35,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
112518,30/05/2023,10:19:35,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
112519,30/05/2023,10:19:39,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
112520,30/05/2023,10:21:01,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
112521,30/05/2023,10:21:01,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
112522,30/05/2023,10:21:01,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
112523,30/05/2023,10:21:29,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
112524,30/05/2023,10:22:28,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
112525,30/05/2023,10:23:07,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
112526,30/05/2023,10:23:32,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
112527,30/05/2023,10:23:32,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
112528,30/05/2023,10:25:14,3,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
112529,30/05/2023,10:25:19,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
112530,30/05/2023,10:25:19,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
112531,30/05/2023,10:27:20,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
112532,30/05/2023,10:28:16,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
112533,30/05/2023,10:28:31,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
112534,30/05/2023,10:29:21,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
112535,30/05/2023,10:30:46,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
112536,30/05/2023,10:32:36,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
112537,30/05/2023,10:32:36,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
112538,30/05/2023,10:32:36,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
112539,30/05/2023,10:33:11,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112540,30/05/2023,10:33:37,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
112541,30/05/2023,10:33:37,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
112542,30/05/2023,10:33:37,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
112543,30/05/2023,10:33:55,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
112544,30/05/2023,10:34:35,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
112545,30/05/2023,10:34:35,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
112546,30/05/2023,10:35:32,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
112547,30/05/2023,10:37:26,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
112548,30/05/2023,10:37:39,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
112549,30/05/2023,10:37:48,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
112550,30/05/2023,10:38:44,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
112551,30/05/2023,10:38:48,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
112552,30/05/2023,10:39:02,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
112553,30/05/2023,10:39:02,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
112554,30/05/2023,10:39:02,1,8,Hell's Kitchen,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
112555,30/05/2023,10:40:06,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
112556,30/05/2023,10:40:55,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112557,30/05/2023,10:40:55,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
112558,30/05/2023,10:41:03,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
112559,30/05/2023,10:41:23,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
112560,30/05/2023,10:41:41,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
112561,30/05/2023,10:42:31,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
112562,30/05/2023,10:42:38,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
112563,30/05/2023,10:42:48,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
112564,30/05/2023,10:42:48,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
112565,30/05/2023,10:42:48,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
112566,30/05/2023,10:43:31,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
112567,30/05/2023,10:43:40,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
112568,30/05/2023,10:43:40,1,8,Hell's Kitchen,84,0.8,Flavours,Regular syrup,Chocolate syrup
112569,30/05/2023,10:43:49,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
112570,30/05/2023,10:44:41,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
112571,30/05/2023,10:44:41,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
112572,30/05/2023,10:45:46,1,8,Hell's Kitchen,7,19.75,Coffee beans,Premium Beans,Jamacian Coffee River
112573,30/05/2023,10:46:13,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
112574,30/05/2023,10:46:35,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112575,30/05/2023,10:46:37,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112576,30/05/2023,10:48:02,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
112577,30/05/2023,10:48:13,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
112578,30/05/2023,10:48:24,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
112579,30/05/2023,10:48:24,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
112580,30/05/2023,10:48:56,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
112581,30/05/2023,10:49:09,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
112582,30/05/2023,10:49:56,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
112583,30/05/2023,10:51:10,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
112584,30/05/2023,10:51:42,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
112585,30/05/2023,10:52:57,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
112586,30/05/2023,10:53:47,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
112587,30/05/2023,10:54:41,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112588,30/05/2023,10:55:08,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
112589,30/05/2023,10:55:22,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
112590,30/05/2023,10:55:45,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
112591,30/05/2023,10:56:46,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
112592,30/05/2023,10:56:51,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
112593,30/05/2023,10:56:51,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
112594,30/05/2023,10:57:24,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
112595,30/05/2023,10:57:24,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
112596,30/05/2023,10:58:24,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
112597,30/05/2023,10:58:34,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112598,30/05/2023,10:59:20,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
112599,30/05/2023,10:59:20,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
112600,30/05/2023,11:01:18,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
112601,30/05/2023,11:01:40,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
112602,30/05/2023,11:02:58,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
112603,30/05/2023,11:04:01,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
112604,30/05/2023,11:04:09,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
112605,30/05/2023,11:06:03,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
112606,30/05/2023,11:08:53,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
112607,30/05/2023,11:09:48,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
112608,30/05/2023,11:10:04,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
112609,30/05/2023,11:11:06,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
112610,30/05/2023,11:11:41,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
112611,30/05/2023,11:11:41,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
112612,30/05/2023,11:13:08,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
112613,30/05/2023,11:13:41,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
112614,30/05/2023,11:13:41,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
112615,30/05/2023,11:15:06,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
112616,30/05/2023,11:15:06,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
112617,30/05/2023,11:15:53,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
112618,30/05/2023,11:15:53,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
112619,30/05/2023,11:19:31,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
112620,30/05/2023,11:19:31,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
112621,30/05/2023,11:19:52,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
112622,30/05/2023,11:20:47,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
112623,30/05/2023,11:22:10,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
112624,30/05/2023,11:22:10,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
112625,30/05/2023,11:22:10,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
112626,30/05/2023,11:24:51,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
112627,30/05/2023,11:25:34,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
112628,30/05/2023,11:25:34,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
112629,30/05/2023,11:25:49,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
112630,30/05/2023,11:26:08,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
112631,30/05/2023,11:26:20,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
112632,30/05/2023,11:26:24,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
112633,30/05/2023,11:26:58,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
112634,30/05/2023,11:27:47,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
112635,30/05/2023,11:29:08,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
112636,30/05/2023,11:32:47,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
112637,30/05/2023,11:37:36,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
112638,30/05/2023,11:38:59,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
112639,30/05/2023,11:39:03,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
112640,30/05/2023,11:39:16,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
112641,30/05/2023,11:39:16,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
112642,30/05/2023,11:43:56,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
112643,30/05/2023,11:45:08,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
112644,30/05/2023,11:46:07,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
112645,30/05/2023,11:48:49,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
112646,30/05/2023,11:50:17,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
112647,30/05/2023,11:50:45,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
112648,30/05/2023,11:51:44,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
112649,30/05/2023,11:51:47,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
112650,30/05/2023,11:51:47,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
112651,30/05/2023,11:54:20,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
112652,30/05/2023,11:54:20,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
112653,30/05/2023,11:55:17,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
112654,30/05/2023,11:59:48,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
